"","X","source_file","xylem_id","Area","Perim.","Feret","FeretX","FeretY","FeretAngle","MinFeret","plant","age_class","nin_type","treatment","plant_direction","subset","subset_id","subset_area","subset_damage","whole_plant_damage","cardinal_direction_damage","warped","folds","late_season_missing","duplicate_subset"
"2728",2728,"BUI-FH6-E-SUBSET-3.csv",16,440.141,80.098,28.208,1316,1505,14.47,21.599,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2729",2729,"BUI-FH6-E-SUBSET-3.csv",17,128.083,45.336,17.84,1317,1523,20.225,9.692,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2730",2730,"BUI-FH6-E-SUBSET-3.csv",18,173.106,58.916,25.23,1235,1531,12.095,9.47,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2731",2731,"BUI-FH6-E-SUBSET-3.csv",19,388.131,76.36,26.032,1387,1531,156.038,20.264,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2732",2732,"BUI-FH6-E-SUBSET-3.csv",20,456.442,95.264,34.62,1267,1546,165.256,20.459,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2733",2733,"BUI-FH6-E-SUBSET-3.csv",21,309.729,69.828,23.723,1340,1559,15.068,18.502,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2734",2734,"BUI-FH6-E-SUBSET-3.csv",22,499.136,84.869,29.062,1382,1555,165.964,22.553,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2735",2735,"BUI-FH6-E-SUBSET-3.csv",23,485.94,108.027,31.287,1226,1565,147.653,24.429,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2736",2736,"BUI-FH6-E-SUBSET-3.csv",24,461.876,82.074,26.637,1430,1592,145.784,23.771,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2737",2737,"BUI-FH6-E-SUBSET-3.csv",25,662.151,99.821,33.723,1368,1589,123.275,27.187,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2738",2738,"BUI-FH6-E-SUBSET-3.csv",26,458.771,83.623,30.648,1243,1624,161.565,21.654,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2739",2739,"BUI-FH6-E-SUBSET-3.csv",27,902.793,115.591,39.491,1333,1632,128.66,30.525,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2740",2740,"BUI-FH6-E-SUBSET-3.csv",28,254.614,65.36,25.657,1305,1659,164.055,13.305,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2741",2741,"BUI-FH6-E-SUBSET-3.csv",29,655.941,96.813,31.913,1407,1667,173.66,28.194,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2742",2742,"BUI-FH6-E-SUBSET-3.csv",30,433.93,88.304,33.895,1252,1684,171.027,17.446,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2743",2743,"BUI-FH6-E-SUBSET-3.csv",31,329.135,85.51,28.317,1391,1700,5.356,16.74,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2744",2744,"BUI-FH6-E-SUBSET-3.csv",32,136.622,51.566,20.568,1288,1707,9.866,9.692,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-E",3,"BUI-FH6-E-3",81818.782,1,2,1,0,0,0,0
"2745",2745,"BUI-FH6-N-SUBSET-1.csv",1,553.475,91.829,30.837,656,816,126.87,23.641,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2746",2746,"BUI-FH6-N-SUBSET-1.csv",2,775.486,109.059,39.402,720,841,100.305,28.194,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2747",2747,"BUI-FH6-N-SUBSET-1.csv",3,395.117,76.36,27.82,497,862,100.954,18.389,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2748",2748,"BUI-FH6-N-SUBSET-1.csv",4,153.7,47.098,16.624,419,889,147.995,13.216,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2749",2749,"BUI-FH6-N-SUBSET-1.csv",5,560.461,99.482,39.569,559,889,101.56,18.583,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2750",2750,"BUI-FH6-N-SUBSET-1.csv",6,405.985,82.893,32.312,582,894,101.004,16.74,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2751",2751,"BUI-FH6-N-SUBSET-1.csv",7,704.07,103.95,37.844,475,948,77.905,23.789,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2752",2752,"BUI-FH6-N-SUBSET-1.csv",8,707.951,104.679,38.896,683,960,76.908,25.551,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2753",2753,"BUI-FH6-N-SUBSET-1.csv",9,711.832,105.623,39.105,444,961,104.349,25.001,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2754",2754,"BUI-FH6-N-SUBSET-1.csv",10,666.809,99.393,36.805,631,966,101.041,24.67,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2755",2755,"BUI-FH6-N-SUBSET-1.csv",11,541.831,90.457,34.271,532,971,107.969,21.145,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2756",2756,"BUI-FH6-N-SUBSET-1.csv",12,477.401,87.361,32.312,706,1009,101.004,21.138,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2757",2757,"BUI-FH6-N-SUBSET-1.csv",13,294.203,72.409,28.536,516,1021,98.881,12.995,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2758",2758,"BUI-FH6-N-SUBSET-1.csv",14,229.774,58.525,22.026,491,1023,106.26,14.973,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2759",2759,"BUI-FH6-N-SUBSET-1.csv",15,437.812,82.377,29.969,396,1028,114.305,20.3,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2760",2760,"BUI-FH6-N-SUBSET-1.csv",16,519.319,84.869,30.774,557,1068,76.759,22.026,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2761",2761,"BUI-FH6-N-SUBSET-1.csv",17,735.896,104.163,35.778,660,1082,80.074,27.313,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2762",2762,"BUI-FH6-N-SUBSET-1.csv",18,775.486,110.909,42.005,721,1103,80.34,25.551,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2763",2763,"BUI-FH6-N-SUBSET-1.csv",19,556.58,88.82,32.396,387,1066,112.38,23.789,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2764",2764,"BUI-FH6-N-SUBSET-1.csv",20,234.431,68.368,26.796,696,1099,80.538,13.216,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2765",2765,"BUI-FH6-N-SUBSET-1.csv",21,796.445,105.925,35.517,431,1105,113.385,29.956,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2766",2766,"BUI-FH6-N-SUBSET-1.csv",22,528.634,88.695,33.025,550,1141,80.789,20.264,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2767",2767,"BUI-FH6-N-SUBSET-1.csv",23,709.503,105.925,39.804,491,1116,95.08,23.674,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2768",2768,"BUI-FH6-N-SUBSET-1.csv",24,111.782,42.114,17.107,746,1133,101.889,7.93,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2769",2769,"BUI-FH6-N-SUBSET-1.csv",25,111.005,50.836,22.097,503,1161,66.501,7.801,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2770",2770,"BUI-FH6-N-SUBSET-1.csv",26,648.179,101.369,37.67,679,1142,100.784,23.789,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2771",2771,"BUI-FH6-N-SUBSET-1.csv",27,582.973,93.465,34.855,562,1159,106.144,21.145,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2772",2772,"BUI-FH6-N-SUBSET-1.csv",28,811.97,122.942,42.116,613,1172,105.781,27.313,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2773",2773,"BUI-FH6-N-SUBSET-1.csv",29,247.628,69.4,27.539,416,1178,97.352,12.335,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2774",2774,"BUI-FH6-N-SUBSET-1.csv",30,992.063,125.006,46.228,444,1183,97.667,27.44,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2775",2775,"BUI-FH6-N-SUBSET-1.csv",31,279.454,66.908,25.793,724,1199,97.853,14.097,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2776",2776,"BUI-FH6-N-SUBSET-1.csv",32,107.124,47.098,19.701,644,1236,79.695,7.431,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2777",2777,"BUI-FH6-N-SUBSET-1.csv",33,855.441,112.76,41.522,493,1222,107.281,26.432,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2778",2778,"BUI-FH6-N-SUBSET-1.csv",34,652.06,103.22,40.815,538,1237,103.736,21.145,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2779",2779,"BUI-FH6-N-SUBSET-1.csv",35,319.82,73.566,28.861,606,1239,102.339,15.762,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2780",2780,"BUI-FH6-N-SUBSET-1.csv",36,398.222,78.978,29.288,482,1289,105.709,20.06,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2781",2781,"BUI-FH6-N-SUBSET-1.csv",37,293.427,74.171,30.163,567,1292,96.71,12.335,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2782",2782,"BUI-FH6-N-SUBSET-1.csv",38,217.353,62.566,24.193,548,1309,100.491,12.677,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2783",2783,"BUI-FH6-N-SUBSET-1.csv",39,240.641,66.606,26.666,454,1341,97.595,12.335,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",1,"BUI-FH6-N-1",155999.922,1,2,0,0,0,0,0
"2784",2784,"BUI-FH6-N-SUBSET-2.csv",1,461.1,86.026,29.327,1207,860,32.735,22.428,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2785",2785,"BUI-FH6-N-SUBSET-2.csv",2,154.476,46.065,16.246,1280,857,49.399,13.907,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2786",2786,"BUI-FH6-N-SUBSET-2.csv",3,288.769,63.598,22.514,1361,866,59.421,17.337,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2787",2787,"BUI-FH6-N-SUBSET-2.csv",4,959.46,125.862,40.356,1398,886,53.881,34.361,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2788",2788,"BUI-FH6-N-SUBSET-2.csv",5,999.825,119.204,39.599,1521,911,57.724,32.351,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2789",2789,"BUI-FH6-N-SUBSET-2.csv",6,326.03,69.526,24.241,1457,911,70.907,18.316,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2790",2790,"BUI-FH6-N-SUBSET-2.csv",7,117.992,41.509,15.209,1322,904,79.992,11.454,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2791",2791,"BUI-FH6-N-SUBSET-2.csv",8,333.016,77.518,26.564,1428,919,84.289,20.095,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2792",2792,"BUI-FH6-N-SUBSET-2.csv",9,1020.008,138.624,46.119,1298,894,96.582,32.02,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2793",2793,"BUI-FH6-N-SUBSET-2.csv",10,885.715,114.345,39.96,1332,944,75.964,30.71,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2794",2794,"BUI-FH6-N-SUBSET-2.csv",11,525.529,85.687,28.372,1184,902,126.158,24.479,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2795",2795,"BUI-FH6-N-SUBSET-2.csv",12,708.727,102.829,36.123,1250,904,102.68,25.633,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2796",2796,"BUI-FH6-N-SUBSET-2.csv",13,795.668,105.837,36.983,1385,963,77.619,29.529,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2797",2797,"BUI-FH6-N-SUBSET-2.csv",14,111.782,41.811,16.554,1449,945,64.799,9.682,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2798",2798,"BUI-FH6-N-SUBSET-2.csv",15,565.895,88.607,29.813,1527,936,108.97,25.551,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2799",2799,"BUI-FH6-N-SUBSET-2.csv",16,687.768,100.337,34.271,1466,975,72.031,27.581,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2800",2800,"BUI-FH6-N-SUBSET-2.csv",17,628.772,95.139,31.925,1407,986,39.401,27.313,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2801",2801,"BUI-FH6-N-SUBSET-2.csv",18,969.551,126.591,39.026,1188,1000,28.301,34.823,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2802",2802,"BUI-FH6-N-SUBSET-2.csv",19,325.254,67.764,24.048,1513,998,61.557,18.326,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2803",2803,"BUI-FH6-N-SUBSET-2.csv",20,779.367,107.26,39.333,1237,1019,74.407,24.67,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2804",2804,"BUI-FH6-N-SUBSET-2.csv",21,124.978,45.033,17.31,1298,995,104.744,11.423,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2805",2805,"BUI-FH6-N-SUBSET-2.csv",22,324.477,71.59,26.505,1371,1025,74.578,17.731,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2806",2806,"BUI-FH6-N-SUBSET-2.csv",23,124.978,52.207,16.947,1403,1008,8.973,10.819,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2807",2807,"BUI-FH6-N-SUBSET-2.csv",24,412.195,79.369,29.917,1283,1035,76.373,19.383,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2808",2808,"BUI-FH6-N-SUBSET-2.csv",25,414.524,79.885,27.652,1409,1022,112.479,20.264,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2809",2809,"BUI-FH6-N-SUBSET-2.csv",26,402.88,76.574,27.596,1509,1052,73.301,21.145,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2810",2810,"BUI-FH6-N-SUBSET-2.csv",27,398.222,78.55,28.441,1540,1056,73.811,19.352,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2811",2811,"BUI-FH6-N-SUBSET-2.csv",28,375.711,76.36,27.355,1441,1057,75.069,18.502,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2812",2812,"BUI-FH6-N-SUBSET-2.csv",29,235.207,60.804,23.51,1368,1040,102.995,14.097,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2813",2813,"BUI-FH6-N-SUBSET-2.csv",30,400.551,78.639,29.407,1292,1058,98.616,17.621,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2814",2814,"BUI-FH6-N-SUBSET-2.csv",31,413.748,77.304,27.539,1243,1062,97.352,20.339,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2815",2815,"BUI-FH6-N-SUBSET-2.csv",32,544.16,87.574,29.128,1202,1080,93.468,25.032,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",2,"BUI-FH6-N-2",82509.655,0,2,0,0,0,0,0
"2816",2816,"BUI-FH6-N-SUBSET-3.csv",1,362.514,72.534,24.496,2201,937,37.694,20.489,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2817",2817,"BUI-FH6-N-SUBSET-3.csv",2,1019.232,121.18,42.774,1996,968,57.619,32.952,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2818",2818,"BUI-FH6-N-SUBSET-3.csv",3,478.954,83.711,28.468,2039,959,68.199,21.145,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2819",2819,"BUI-FH6-N-SUBSET-3.csv",4,774.709,109.877,42.19,2096,985,61.294,25.124,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2820",2820,"BUI-FH6-N-SUBSET-3.csv",5,739.001,103.559,36.815,1916,991,68.962,27.14,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2821",2821,"BUI-FH6-N-SUBSET-3.csv",6,690.873,103.043,34.553,2172,990,70.641,28.194,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2822",2822,"BUI-FH6-N-SUBSET-3.csv",7,718.042,102.099,36.678,2123,1004,65.898,26.7,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2823",2823,"BUI-FH6-N-SUBSET-3.csv",8,162.239,51.566,19.243,2033,996,74.055,12.065,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2824",2824,"BUI-FH6-N-SUBSET-3.csv",9,755.303,105.321,35.94,1945,1032,78.69,28.369,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2825",2825,"BUI-FH6-N-SUBSET-3.csv",10,212.696,56.336,21.599,1886,1026,78.232,13.216,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2826",2826,"BUI-FH6-N-SUBSET-3.csv",11,169.225,50.017,18.835,2012,1012,100.784,13.216,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2827",2827,"BUI-FH6-N-SUBSET-3.csv",12,303.518,67.852,24.193,2066,1020,100.491,17.621,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2828",2828,"BUI-FH6-N-SUBSET-3.csv",13,365.619,85.812,29.288,2169,1056,83.089,18.502,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2829",2829,"BUI-FH6-N-SUBSET-3.csv",14,800.326,106.781,35.778,1992,1026,99.926,29.158,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2830",2830,"BUI-FH6-N-SUBSET-3.csv",15,106.348,41.295,14.769,1924,1032,107.354,10.573,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2831",2831,"BUI-FH6-N-SUBSET-3.csv",16,510.004,89.425,32.895,2024,1036,97.696,19.383,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2832",2832,"BUI-FH6-N-SUBSET-3.csv",17,128.083,45.549,18.523,2188,1072,64.654,10.03,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2833",2833,"BUI-FH6-N-SUBSET-3.csv",18,313.61,70.772,25.199,2099,1081,36.469,17.888,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2834",2834,"BUI-FH6-N-SUBSET-3.csv",19,700.965,102.099,35.517,2210,1101,60.255,27.486,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-N",3,"BUI-FH6-N-3",58857.731,0,2,0,0,0,0,0
"2835",2835,"BUI-FH6-S-SUBSET-1.csv",1,601.603,98.877,37.844,2202,632,102.095,23.789,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-S",1,"BUI-FH6-S-1",132668.594,1,2,0,0,0,0,0
"2836",2836,"BUI-FH6-S-SUBSET-1.csv",2,131.188,51.566,20.341,2148,652,94.97,11.454,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-S",1,"BUI-FH6-S-1",132668.594,1,2,0,0,0,0,0
"2837",2837,"BUI-FH6-S-SUBSET-1.csv",3,107.124,48.344,20.625,2093,654,109.983,8.308,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-S",1,"BUI-FH6-S-1",132668.594,1,2,0,0,0,0,0
"2838",2838,"BUI-FH6-S-SUBSET-1.csv",4,315.939,87.574,27.861,2080,658,108.435,17.078,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-S",1,"BUI-FH6-S-1",132668.594,1,2,0,0,0,0,0
"2839",2839,"BUI-FH6-S-SUBSET-1.csv",5,183.974,51.566,17.84,2046,667,122.905,14.097,"BUI-FH6","BUI","FH","BUI-FH","BUI-FH6-S",1,"BUI-FH6-S-1",132668.594,1,2,0,0,0,0,0
